id,username,content,date
1642776605326991361,r_elhakim,@adnanunique @txtdaritax emang bpk pernah dibawah kemenkeu?,2023-04-03 06:30:38+00:00
1642776014064590848,reydjati,@PartaiSocmed Dikiranya bakal bernasib seperti pejebat2 kemenkeu itu kali😂🤣,2023-04-03 06:28:17+00:00
1642773542168330241,BayuTriKemenkeu,@KemenkeuRI terima kasih wajib pajak,2023-04-03 06:18:28+00:00
1642766572166213634,nepriadi74,"@MichelAdam9191 @TioSat6 Bongkar-bongkar gudang Jokowi, semua kebobrokannya ketahuan semua... Indonesia bersama Pa Mahfud MD menyelesaikan pencucian uang 349T di Kemenkeu",2023-04-03 05:50:46+00:00
1642766416154882048,Cak_Hariy,"Omong kosonglah klu @KemenkeuRI mau bersih2, dr Gayus Tambunan, smpai RAT, atau bhkan msih ada didalam. Dan ingat RAT ini diproses krn dorongan publik krn anaknya mnganiaya David, akhirnya terkuak semuanya, bukan prestasi Kemenkeu,  jadi selama ini, kemana???",2023-04-03 05:50:09+00:00
1642766213280595968,dyerquacker,"@GunRomli Itu bisa diatur....
Kemenkeu gtu loh....
Dari dulu banyak tikus tapi ga nyadar....
Atau tutup mata....
Atau....
Atau....
Ah ketawa aj dweh sblm ketawa dilarang..
😀😀😀😀🤭",2023-04-03 05:49:21+00:00
1642765397954035712,Mackemot1,"@virgozian @logikapolitikid Heran sama anda,saya kasih keterangan alm ayah saya,30th sudah berlalu, masih banyakkah korupsi di kemenkeu,yg pelakunya lulusan stan sekarang ini?kamu pikir saya org 30th gak ngerti perkuliahan sekarang???apa saya gak punya kolega org stan?picik kamu!",2023-04-03 05:46:06+00:00
1642764817810489345,budiwidagdo2,"@alisyarief Kemenkeu adalah laundry terbersih dan terbesar untuk money, setelah itu bebas total karena dibersihkan oleh institusi negara, walau isinya korup semua..",2023-04-03 05:43:48+00:00
1642763235060490241,disappearandrun,Emang lebih enak kalau bappenas x dja jadi satu rumah. Djp x Dbc keluar dari Kemenkeu. Integrasi desentralisasi pemda/pemprov ke pempus. Lebih esensial dan bikin sistem birokrasi jadi lebih efektif kan tuh daripada bikin bpip misalnya 🙈🙉🙊,2023-04-03 05:37:30+00:00
1642762662865149953,PakRoy453165598,"@03__nakula @AirinDatangLagi Kemenkeu salah satu kementerian yg gagal mereformasi diri, rangkap jabatan bisa menjadi  jalan orang  utk melakukan tindak pidana pencucian uang",2023-04-03 05:35:14+00:00
1642761801753583618,degigema,"@madHink Ini setuju banget sih... yg ngurus penerimaan disatuin, yg meriksa digabung, yg ngatur tetep di kemenkeu",2023-04-03 05:31:49+00:00
1642757295384977409,Opiet_H,"@Budionotaslim3 @Ramdhinho @idextratime Beli mobil balik namanya nunggu kaleng abis, dia merasa rakyat jelata kelakuannya minta di maklumi. Padahal seorang asn yg mendapat jabatan di kemenkeu.",2023-04-03 05:13:54+00:00
1642755907116474370,Rawit234234,"@Dara_Cega @KemenkeuRI Msh layakkah SMI dijadikan sbg pimpinan Kemenkeu? Dia gagal total dan layak dipecat bahkan diproses secara hukum utk pertgjwban.
Kalau di Jepang, menteri mengalami begini pasti mengundurkan diri bahkan harakiri demi martabat dan harga diri.
Ini SMI malah pecilakan smp terpojok.",2023-04-03 05:08:23+00:00
1642754993097961473,Rawit234234,@Dara_Cega Berarti 10 tahun terakhir adalah masa Sri Mulyani @KemenkeuRI jadi Menkeu.. pimpinan Kemenkeu. Kemana aja selama ini anak buah korupsi koq tutup mata.. sibuk dgn pernyataan2 semu seolah hebat. Pdhal rampok uang negara didepan mata tapi diam. Itjen juga tak berkutik.,2023-04-03 05:04:45+00:00
1642754716655570944,yanuarnugroho,"2. Tatakelola Kelembagaan Keuangan
a. DJ Beacukai &amp; Pajak disatukan dlm Badan Penerimaan Negara 
b. DJ Anggaran disatukan dgn BAPPENAS
c. Eselon 1 lain &amp; BKF tetap di Kemenkeu sbg pengendali kebijakan
d. BPK &amp; BPKP disatukan dlm Badan Inspektorat Negara

a dan d lgs di bawah RI1.",2023-04-03 05:03:40+00:00
1642754714382258178,yanuarnugroho,"PEMBENAHAN INSTITUSI
ada banyak, sy usul 3

1. Integrasi perencanaan &amp; penganggaran.
Sejak Orde Baru tumbang runtuh pula kesatuan perencanaan dan penganggaran, menjadi rejim terpisah: perencanaan oleh BAPPENAS, penganggaran oleh Ditjen Anggaran Kemenkeu. Mesti disatukan kembali.",2023-04-03 05:03:39+00:00
1642754378921832449,gengsidonk,"@GeiszChalifah Awalnya gua jg mikir sama. Tapi lama2 makin ga ketebak nih. Soalnya yg nyerang kemenkeu massanya juga kuat euy. Gara2 kasus Dandy, banyak buzzer yg mulai sadar kalo mereka ga segitunya dimata elite. Akhirnya pd bantu si Jo, bahkan sampe sekelas Mentri. It’s going to be a long war",2023-04-03 05:02:19+00:00
1642752457414688768,Sing_ikiaku,"@kokokdirgantoro Orang Kaya hasil Binaan @kemenkeu ini. 
Masih saja mendapatkan panggung, akibat takut miskin. 
Nih sutradara sudah mulai bekerja,cari simpati publik.",2023-04-03 04:54:41+00:00
1642750940540465152,Thebensky,"@ahadiyoso @madHink Setara mungkin, tapi harus dilihat bahwa core kemenkeu itu penerimaan, wajar2 saja jika diberikan insentif yg lebih dibanding K/L yg orientasinya penyerapan anggaran. Kita dukung utk K/L lain naik utk minimal thp biar sejahtera, tapi tetep pasti tdk bisa disamaratakan",2023-04-03 04:48:39+00:00
1642749974743232513,NarasiNewsroom,"Pada 30 Maret 2023, Rafael ditetapkan sebagai tersangka. KPK menduga Rafael menerima gratifikasi dalam kurun waktu 2011-2023 saat ia menjabat sebagai pemeriksa pajak di Ditjen Pajak Kemenkeu.",2023-04-03 04:44:49+00:00
1642749078483390464,AnthonRaharusu4,"@Metro_TV Ini namanya Penegakan Hukum tebang pilih, kenapa baru sekarang? KPK harus bisa menyeret pejabat2 di Kemenkeu yg diduga terlibat dalam dugaan TPPU atau dugaan Korupsi. Jangan main tebang pilih saja.",2023-04-03 04:41:15+00:00
1642747697198419968,andipgjb,@KemenkeuRI pajak merupakan tulang punggung penerimaan untuk pembangunan. Semoga Kemenkeu mampu membersihkan aparat yang nakal dan mendapat kepercayaan kembali,2023-04-03 04:35:46+00:00
1642743835133632512,DJ_Luvly,"@GunRomli Kemenkeu, DJP, KPK yang tidak mau menyentuh / memprotes",2023-04-03 04:20:25+00:00
1642743592094670848,rejimrampok,"@korantempo Usut tu dugaan money laundry di kemenkeu, itu lebih merugikan negara.",2023-04-03 04:19:27+00:00
1642743513925431296,MOHAMAD26051170,@P3n99u94t Klo perlu dukungan bikin teh ..kopi..takjil....saya siyap dukung mahfud md....membongkar dana aneh 349 T....di kemenkeu...lanjutkan pa...,2023-04-03 04:19:09+00:00
1642742766387236865,hairilamin_amin,"@SoftWarNews Indonesia klo mau nurutin negara di atas👆 minimal pejabat di kemenkeu(pajak, beacukai dll) 95%di isi oleh orang yg jujur&amp;bertanggung jawab terhadap pekerjaan.",2023-04-03 04:16:10+00:00
1642733099879641091,Giri_Pastika,"@detikcom Fokus ke internal aja bu, pejabat atau anggota dijajaran kemenkeu apa sudah benar LHKPN nya, bagaimana yg punya kekayaan anomali apa sudah minta di verifikasi KPK terutama ( jajaran bea cukai dan pajak )",2023-04-03 03:37:46+00:00
1642732807335317506,KukiloPrakoso,"@Dara_Cega Kemenkeu ya ada disana, mengendus dalam diam dan menikmati tulang yang sama? 🙄",2023-04-03 03:36:36+00:00
1642732654956249088,fwNIALLL,@fwRUEL Hati2 ka nanti dicek kemenkeu,2023-04-03 03:36:00+00:00
1642729551674642438,c_zhepank,@Trollbukantroll @fatmapuspita @madHink @kempanrb Tukin antar kemenkeu aja jauh bedanya mas. Eselon1 lain di kemenkeu gajinya ga sebesar dzv. Padahal mereka pembuat kebijakan. Kira2 kenapa? Bahkan kemenpan rb yg daya tawarnya jg tinggi ga bsa setara kemenkeu selain dzv dan becuk. Kira2 kenapa? Saya aja ga tau makanya diem,2023-04-03 03:23:40+00:00
1642727871876841473,Trollbukantroll,@c_zhepank @fatmapuspita @madHink @kempanrb Ini sy kurang sepakat. Menurut saya perlu juga ada perbaikan sistem remunerasi di Kemenkeu krn memang ada gap.,2023-04-03 03:16:59+00:00
1642727337681895424,LeoSiraitGondro,"@JS_Khairen Ini twit bodoh. Jelas2 di situ mas @prastow upload tanda terima SPT pribadinya, artinya beliau sendiri yg pejabat kemenkeu pun 'patuh'. Bukanpatuh kepada bos atau atasannya tapi patuh pada aturan dan perundang2an.",2023-04-03 03:14:52+00:00
1642726354306347008,memet_putra93,"@idextratime kalo nggak salah dito adalah abg ipar mario dandy yg kasus penganiayaan, dan bapaknya mario dandy di pecat dari kemenkeu ada kasus juga dngn kpk, tapi ya semoga Amanah mengemban amanat",2023-04-03 03:10:57+00:00
1642723547805286400,HaidarSang,@prastow @dursasena @mohmahfudmd Hanya menegaskan ternyata di Kemenkeu itu tempat yg  basah utk Garong uang rakyat.,2023-04-03 02:59:48+00:00
1642722806617243648,H4l1mun_D1n61n,"@AK__aja Melempem juga. 
Mungkin demi tidak gaduh kecuali ke Kemenkeu SMI.",2023-04-03 02:56:52+00:00
1642721933740621826,EYore2902,"@panca66 Kalau sama org partai sendiri aja bahasanya sok halus lo panca, mentang-mentang Ulil org Demokrat jd sopan, coba kalau sama yg lain. Uda pakai bahasa binatang dll lo. Lagian yg di kemenkeu korupsi mana sampai 300T, bedain mutasi duit TPPU sama korupsi aja gk paham ente",2023-04-03 02:53:23+00:00
1642719682024308736,tkgit1,@CherylTanzil @GunRomli bukannya KPK sdh ngewarning kemenkeu dg berkirim surat,2023-04-03 02:44:27+00:00
1642719345427234817,ysalnhere,"@KemenkeuRI Keren! Semoga kenaikan pelaporan SPT ini diikuti integritas dan tanggungjawab abdi negara, nggak cuman Kemenkeu aja, tapi seluruh instansi terkait yang diberikan anggaran dari APBN. Semangat!",2023-04-03 02:43:06+00:00
1642718175937851393,maspurbooo,"@PNS_Garis_Lucu Kalo kalian lebih seneng kemenkeu tukinnya turun, atau tukin selain kemenkeu dinaikin sama dg tukin kemenkeu skrg?",2023-04-03 02:38:28+00:00
1642715595123875840,bayuarman,"@tarobulat @madHink konteksnya perbandingan, konteks kenapa ts membandingkan pegawai pajak dan konsultan

kalo mau gaji di bidang perpajakan tanpa harus ikut tes masuk kemenkeu, jadi konsultan aja. lebih gede di sisi satunya malah",2023-04-03 02:28:12+00:00
1642715196249735168,sileber,@madHink Lebih tepatnya punya penghasilan yang layak seperti teman2 di kemenkeu pak 🙏🏼,2023-04-03 02:26:37+00:00
1642713662216613888,Panji70520039,"@BennyHarmanID Tolong DPR KURANGI PUJA-PUJI dan SERANGAN ke pribadi, FOKUS PADA TUGAS KALIAN TERKAIT SUBSTANSI MASALAH. Minta Kemenkeu sampaikan informasi lengkap 349T, terutama 189T dlm 1 surat LHA dimana SMI sendiri menyampaikan.",2023-04-03 02:20:31+00:00
1642712170642419715,yogielazuardi,"@ZaenulIroqi @Dhyasmine Bau doang 500M, jari koruptor Kemenkeu",2023-04-03 02:14:36+00:00
1642711117477838849,Nirs14167950,@kumparan Pasti PNS Kemenkeu blm pada lapor jg tuh SPT mrk.,2023-04-03 02:10:25+00:00
1642709257320792065,ahadiyoso,"@Thebensky @madHink 1. Krn Kemenkeu plg setara dgn K/L lain, dilihat dr struktur, sumber anggaran, perundangan yg mengatur, dsb. Itu mnciptakan persepsj bhw apa yg niscaya di Kemenkeu, niscaya jg K/L lain.

2. Iri itu konotasinya personal. Yg lbih tpat mgkin protes thd unfairness (struktural).",2023-04-03 02:03:01+00:00
1642705833426583553,rakyatco,"@03__nakula @iron_steel12 @jatengpedia @iyat_jabbari @Kucinganggora_8 @EsterSusiani2 @kirarachelsea MERIAH, kawal terus KEMENKEU RI ,",2023-04-03 01:49:25+00:00
1642705318579933184,MasbroDarmono,"@democrazymedia Bisa jadi ada namanya dalam daftar transaksi Kemenkeu....
Makanya ada upaya menghentikan pengungkapan kasus ini...",2023-04-03 01:47:22+00:00
1642704929168179203,TrafelKaft23,"@MellisA_An Iya mba, mgkn ini cerminan insan di kemenkeu, ""mungkin"" ya",2023-04-03 01:45:49+00:00
1642702458970578945,Trollbukantroll,@tukangnya_ra @fatmapuspita @kempanrb Kalau bahas pajak ya tabel tukin internal Kemenkeu aja minim dibandingkan mereka.,2023-04-03 01:36:00+00:00
1642701641156796416,surodilagan,"@keuangannews_id Kata siapa? Ente belagak bego @PrasetyoEdi_ 
Itu gerombolan ente di kemenkeu bs dpt 350T",2023-04-03 01:32:45+00:00
1642700031135469568,gamauiri,"@kameradPyo @FaktaSepakbola Mending jd ASN ga sih?? Kemenkeu kan sultan, pada kaya raya itu.... 😭 Korupsi aja welcome.",2023-04-03 01:26:21+00:00
1642700005986402306,Shahapory,"@arsul_sani @KemenkeuRI @DPR_RI @prastow Biar clear semua, lebih bagus dibentuk #PANSUS #TPPU @KemenkeuRI. Biar terlihat semua borok dan terbuka kotal pandora di Kemenkeu yg sdh spt kerajaan sendiri. Ini utk bersih2 secara sistemtis di Kemenkeu sbg upaya mengembalikan public trust.",2023-04-03 01:26:15+00:00
1642698488185241601,thrashnotdead,@hermant97658231 @CNNIndonesia @FaisalBasri Karena memang Kemenkeu dan beacukai kelakuannya brengsek dan sangat wajar kalo ditelanjangi seperti ini krn publik berhak tau,2023-04-03 01:20:14+00:00
1642698156797497345,Sumpahiniichwan,"@msaid_didu @mohmahfudmd Membuat rakyat bingung? Bingung dari mana pak hendro, malah rakyat udah yakin emang kemenkeu itu ga beres",2023-04-03 01:18:55+00:00
1642698148916387840,thrashnotdead,@CNNIndonesia @FaisalBasri Kemenkeu brengsek,2023-04-03 01:18:53+00:00
1642697777540104192,DSoeyitno,"@prastow @arsul_sani semangat pak, selagi bu SMI dan pak Pras masih di Kemenkeu saya yakin akan jauh lebih baik lagi 🙏🏼",2023-04-03 01:17:24+00:00
1642697545150533632,sakaparaning,@logikapolitikid @KPK_RI Gombal mukiyo!! Ta*k... Jujurly PNS itu ga mungkin bisa kaya raya yg ada hanya berkecukupan. Kl PNS kaya itu cuma satu dr kemenkeu krn TUKIN yg jumbo. Nah elu RAT kayany sundul langit! Jd duit drmana???? Ga usah ngeles!,2023-04-03 01:16:29+00:00
1642697435012292609,mutajir_mohamat,"@MelesetDikit @HeriSuwondo2 Masuk @KPK_RI ada lagi indikasi korupsi oleh pejabat kemenkeu...pecat, pindanakan dan rampas hartanya..",2023-04-03 01:16:03+00:00
1642697068388179968,erisebeth,"bulol tonjok anak orang sampai koma&gt;ppatk menemukan korupsi di kemenkeu&gt;dpr keceplosan dikontrol sama mega
gila gen z emang something",2023-04-03 01:14:35+00:00
1642696581928587266,RadioIdolaSMG,"Topik Diskusi Pagi ini; Ekonom Faisal Basri Usulkan DJP dan Bea Cukai baiknya dipisah dari Kemenkeu. Bisakah mengurai persoalan di Kementerian Keuangan?. Berikut Dosen/Ketua Pusat Studi Anti korupsi Universitas Muhammadiyah Surabaya; Satria Unggul WP,MH #Now #LIVE #TOPIK #DJP #BC",2023-04-03 01:12:39+00:00
1642696008600809473,kucingcemongg,"@ippriwib Skrg kemenkeu kan moratorium pegawai, udh ga nerima dari umum lg dan dari stan aja yg diserap sedikit, ngapain buka sekolah lg",2023-04-03 01:10:22+00:00
1642694992601964544,ralucublass,@amirsyahoke @Bejo15051681341 @Sepur206 @prastow @PartaiSocmed @mohmahfudmd Ga bisa atau blm sempat?. Masih ada rapat RDP antara kemenkeu PPATK dan pak mahfud. Tunggu aja endingnya,2023-04-03 01:06:20+00:00
1642693718666018819,rigiyaganfigit,"@JS_Khairen Yang minta patuh bukan petugas pajak atau kemenkeu kok, tapi undang undang. Petugas pajak mengawasi kewajiban WP aja. kalo patuh ya bagus, kalo ga patuh diingatkan supaya patuh",2023-04-03 01:01:16+00:00
1642691590308388865,HermesWijaya,"@alchudriysaid @tukangnya_ra @mbaktee @CNNIndonesia Meski tukin kementerian dinaikkan 100persen, bahkan 150 persen pun, tetap tak akan bisa menyamakan kemenkeu. Krn mrk punya komponen lain yg namanya tunjangan khusus pengelolaan keuangan negara.",2023-04-03 00:52:49+00:00
1642690409628565505,pejuanganis,Hay @Dennysiregar7 .@Miduk17 .@ch_chotimah2 ..kenapa kalian gak pernah kritik kasus pencucian uang 349 T.di kemenkeu takut gak di bayat ya...😄😄😄😄😄,2023-04-03 00:48:08+00:00
1642688315676856320,penerbitsp2dk,@frikarashi @februari2023 @bhayubisma @fatmapuspita @kempanrb Ayo ayo masuk kemenkeu,2023-04-03 00:39:48+00:00
1642685492927041539,RelawanNusanta1,"@BlackcoTanya Sangsi yh diberikan kemenkeu ke ASN nya ga akan buat efek jera, tapi jika ditarik dari TPA nya ke TPPU maka hukum pidana yang akan berlaku. Cukup adil kan??",2023-04-03 00:28:35+00:00
1642684000396509184,LarasatiMonik,"@BennyHarmanID Kalau benar skandal ini, akan merusak kepercayaan publik ke kemenkeu karena sifatnya pengkhianatan pada negara. Di saat seluruh rakyat diminta berkontribusi melalui kenaikan PPN, cukai, dll, banyak pejabat kemenkeu yang main mata dan menikmati sendiri",2023-04-03 00:22:39+00:00
1642683058154532864,khojan_,"@alisyarief Klo dedengkot intel si kumis dah muncul komen tentang transaksi siluman 349T di kemenkeu agar pada tdk gaduh di DPR 

Di situlah rakyat lgsung kwatir kejadian besar apa yg akan terjadi???

Ternyata gk selang kemudian ada brita kilang dumai meleduk,,,hemmm",2023-04-03 00:18:55+00:00
1642676874164994048,BRAGIS001,@Metro_TV Ya sdh kita tunggu pembuktian kalo anda tidak salah..ingat anda ASN KEMENKEU.BERAPA GAJI PALING BESAR DI TEMPAT ANDA KERJA MENTERI SAMPE OB ANDA KITA BUKA ..SAMA APA SAJA BISNIS ANDA..BUKTIKAN DARI MANA UANG 37 MILYAR DI DEPOSIT BOX BANK MANDIRI KALO TERBUKTI SALAH HUKUMAN MATI.,2023-04-02 23:54:20+00:00
1642676456475234309,hm_dermawanzain,"@Reza_M67M @BangEdiii Halo @ kenenkeusrimulyani #jokowi apa urusan nya koto nya Kemenkeu dng celana cingkrang danjenggut ? 
Ment@ DpR-  &amp; RI
 Mentri gobloksgi panik",2023-04-02 23:52:41+00:00
1642676371762851842,melihatnyalemah,@AgastyArcanA @februari2023 @bhayubisma @fatmapuspita @kempanrb Maksudnya keterima di kemenkeu jalur ordal?,2023-04-02 23:52:21+00:00
1642675193033392129,Obelom2,@__AnakKolong @mohmahfudmd Simpatisan Kemenkeu @KemenkeuRI  terus berusaha nyerang pak Mahfud @mohmahfudmd,2023-04-02 23:47:40+00:00
1642673984075595777,Mild55577075,"@prastow @PartaiSocmed Sepertinya Kemenkeu masih enggan frontal menanggapi menko polkam atas 'vonis keras' nya.
Diulur ulur  terus, makin menyulitkan Pemerintah/Kemenkeu.
Makin nengerus tingkat kepercayaan kepada Pemerintahan Jokowi/Kemenkeu.",2023-04-02 23:42:51+00:00
1642672547719413763,Jackkodil,"@BennyHarmanID Dengan adanya isu di kemenkeu ini menkeu terbaik didunia harusnya mundur hampir 12,tahun  sbg menteri belum jg bisa nertibkan bawshannya",2023-04-02 23:37:09+00:00
1642668127379914757,thatituteto,"Kemenkeu enak tukin 50% masih gede, kek tukin 100% yg laen 😏",2023-04-02 23:19:35+00:00
1642668004671623168,tiyangalitt,@fajarnugros kemenkeu diacak2 aja gara2 bocah 15 taun 🤣,2023-04-02 23:19:06+00:00
1642661877804331009,abahiyanfikri,"@NenkMonica Ngakunya ekonomi sedang baik-baik aja, lah kok ini tegel-tegelnya hakim orang THR main potong saja, mengapa tidak gaji pegawai kemenkeu, Dirjen pajak, dan bea cukai saja yang dipotong kan gaji mereka melebihi THR ASN
#negeriparabedebah",2023-04-02 22:54:45+00:00
1642660283792658432,edwardus4,"@BennyHarmanID 349T - 35T = 314T siapa saja ?
Kemenkeu hanya 35T koq kecil banget
Jika 349T - 189T = 160T tetap sama sama TRILIUN bukan MILIAR.",2023-04-02 22:48:25+00:00
1642657653758529538,Satyo131,"@this_is_bubu @Paltiwest krn berawal dari keluarga dy jadi isu nasional, momentum terbongkarnya borok kemenkeu serta stakeholder dan jadi tau golongan mana aja yg ga suka hal ini terjadi brarti ikutan mata rantainya hehe",2023-04-02 22:37:58+00:00
1642655362288599040,hm_dermawanzain,@Reza_M67M @BangEdiii @ keMenkeu goblok kok lari celana cingkrang dan jenggot jelas keMenkeu di bawah @srimulyani bobrok dan korup!goblok permanen bagai mana mau bersih lap dan sapi nya kototor,2023-04-02 22:28:52+00:00
1642653719312609280,firrrrrrrrrrrm,"@pe2nn @KompasTV Coba deh liat rapat yang kemarin, di youtube banyak kok, dari pihak menko sudah beberapa ratusan kali mengirim surat ke kemenkeu tp tidak ada tindakan, dan kenapa diangkat baru sekarang karena ada kasus RAT mencuat dan RAT sudah pernah dilaporkan kenapa kok lolos2 aja.",2023-04-02 22:22:20+00:00
1642651605114982401,jokodoloq,"@logikapolitikid Ternyata banyak tikus di kemenkeu, rahasia umum kalo pajak bisa dinego dan diatur???? Masalahnya paling nanti yg ditangkap hanya satu dua orang padahal yg terlibat pasti banyak sekali",2023-04-02 22:13:56+00:00
1642648187046600705,ichsanfauzi6,"@detikcom Bu sri mulyani sudah tau belum ada dana gelap senilai Rp 349 Triliun di Kemenkeu, tindakan apakah yang layak untuk menangani kasus tersebut? Dukung DPR untuk buat pansus apa segera mengesahkan RUU Perampasan Aset? Itu dana gelap berasal darimana? Kok tega!",2023-04-02 22:00:21+00:00
1642645756212563970,ichsanfauzi6,"@Dsinathrya Bu sri mulyani sudah tau belum ada dana gelap senilai Rp 349 Triliun di Kemenkeu, tindakan apakah yang layak untuk menangani kasus tersebut? Dukung DPR untuk buat pansus apa segera mengesahkan RUU Perampasan Aset? Itu dana gelap berasal darimana? Kok tega!",2023-04-02 21:50:41+00:00
1642645540663091200,ichsanfauzi6,"@prastow Bu sri mulyani sudah tau belum ada dana gelap senilai Rp 349 Triliun di Kemenkeu, tindakan apakah yang layak untuk menangani kasus tersebut? Dukung DPR untuk buat pansus apa segera mengesahkan RUU Perampasan Aset? Itu dana gelap berasal darimana? Kok tega!",2023-04-02 21:49:50+00:00
1642645327990898688,ichsanfauzi6,"@b3joku @DJ_Luvly @prastow Bu sri mulyani sudah tau belum ada dana gelap senilai Rp 349 Triliun di Kemenkeu, tindakan apakah yang layak untuk menangani kasus tersebut? Dukung DPR untuk buat pansus apa segera mengesahkan RUU Perampasan Aset? Itu dana gelap berasal darimana? Kok tega!",2023-04-02 21:48:59+00:00
1642642225321615360,ukhtielya,"@BennyHarmanID Sebenarnya dia tau tp berusaha menyalah artikan msa iya dia ga paham maksud pak mahfud??
Kan dia org cerdas berusaha menutupi borok d tubuh d kemenkeu dan pegawai2nya ..",2023-04-02 21:36:39+00:00
1642640530160095232,truzlover,Dulu kan pernah ada yang nantangin terus ditanggep sama Prastow. Kenyataanya cuma disuruh magang doank selama beberapa waktu di instansi di bawah Kemenkeu.... Akhirnya ga jadi soalnya orangnya ga mau.. Ya aneh lah ngapain pula cuma kek anak magang....,2023-04-02 21:29:55+00:00
1642639923605045248,p4piKRiS,@ihsanjais21 @detikcom 0% aja klo Kemenkeu sih menurutku!!! 👍🏻,2023-04-02 21:27:31+00:00
1642638733622280192,terbaikh1,"@BennyHarmanID Agak aneh sih, menteri ngehajar menteri yg lain, ga ada bahasa kami coba koordiasikan dulu dengan pihak kemenkeu untuk klarifikasi atau konsolidasi, ini bisa menandakan jalan masing2, saling lempar di dalam",2023-04-02 21:22:47+00:00
1642635421325869056,ucan_nyem,@februari2023 @bhayubisma @fatmapuspita @kempanrb Emang semua jurusan bidang studi bisa masuk kemenkeu ya?,2023-04-02 21:09:37+00:00
1642634628828925952,SimbahPutri1,"@ralucublass Insyaallah, mayoritas pegawai Kemenkeu, Pajak, Bea cukai adalah Kadrun.",2023-04-02 21:06:28+00:00
1642632126293245953,Anggiewibowoy,"@giginpraginanto Ekonomi lagi lemah, pegawe kemenkeu lagi beres2in kekayaan biar gak ketahuan.",2023-04-02 20:56:32+00:00
1642631916678688769,Ekstrem09,"@SumandoGaek Bin ngurusin paksin
Kemenhan sibuk tanam jagung
kemenkumhan sibuk ngurusi kemenkeu
Brin ngurusin romadhon
Kemendag sibuk impor
Presiden sibuk ngurusin pemilu
Kera kerja kerja",2023-04-02 20:55:42+00:00
1642623432113410048,mfathe09,"kasus Rafael Alun Trisambodo bukanlah kasus pernyataan adanya transaksi mencurigakan di dalam kemenkeu, itu merupakan dua kasus yang berbebeda",2023-04-02 20:21:59+00:00
1642623346709004288,aiisht,@13thpie iyhh mkany grgr imbas kasus anakny blio sm bnyk pejabat kemenkeu dipwriksa hartany,2023-04-02 20:21:38+00:00
1642620328118743042,kucinkkurwa,@Aliffqu Asal bisa menjebloskan para pelaku penyimpangan transaksi 349 T di Kemenkeu,2023-04-02 20:09:39+00:00
1642619903202193409,YayanSo94162730,@Reza_M67M @BangEdiii Gw dukung pernyataan bupati : kemenkeu sarang iblis,2023-04-02 20:07:57+00:00
1642613874741645314,fauz13,"@Metro_TV Dari pada bela diri yang dibikin2 kenapa Ndak sekalian jadi Cepu aja, bongkar semua praktek2 culas di Kemenkeu",2023-04-02 19:44:00+00:00
1642607609017671680,Pritingker1,"@poisedon_1991 @DiposuroP Di indonesia ini yg lemah pengawasan, gak bp pom, kepolisian bahkan yg terbaru di kemenkeu.
Jika sertifikasi diberlakukan, siapa yg akan mengawasi jutaan mesjid?
Bahkan volum toa yg sdh diatur kemenag, gak berfungsi dlm tataran aplikasi",2023-04-02 19:19:06+00:00
1642593077549465600,justveraaa,"@mohmahfudmd Kecewa bgt kl iya Pak, pajak yg kami rakyat Indonesia bayar selama ini ternyata bukan untuk kemajuan negara, tapi untuk beli rubicon dan jet para oknum pegawai kemenkeu.",2023-04-02 18:21:22+00:00
1642590930158125056,BBurborn,@yaniarsim @kemenkeu @DitjenPajakRI Keren timnya buat materi sosmed .... Terlalu dini menembakan pola berita seperti ini... Ini Tim yang kemarin diminta datang itu kan ya .....,2023-04-02 18:12:50+00:00
1642585518159560709,DanielSagi1,@Metro_TV Mmgnya publik setolol itu pak rubicon sj terdata nya milik cleaning service 😝sdh diungkap penyidik polri itu sj sdh permainan ..cari2 kesalahan tai kucing ...blm yg dibongkar pak mahfud 490an asn ato dr kemenkeu terlibat 🙈🙈🙈,2023-04-02 17:51:19+00:00
1642583700461465600,februari2023,"@fatmapuspita @madHink @kempanrb Wkwkwk kasian orang2 yg gabisa masuk kemenkeu ini, sampe sebegini halu nya mau orang2 kemenkeu menderita wkwkwk yaa walaupun ini gabakal terjadi sih wkwkwkw yok tidur yok mimpi lagi yok",2023-04-02 17:44:06+00:00
1642580207503806464,MopatihGjh,"@PNS_Garis_Lucu Mari berhitung!!! Andaikan data benar!!!Yang terlibat staf kemenkeu (pak Mahfud 35 T), bu Sri (3 T)!!! Dibagi 10 thn,jd 0,3 T/ tahun!!! Kecil sekali dari ribuan triliun yang dikumpulkan petugas pajak setiap tahun!!! Bandingkan
Lu duit spd 100 juta, diembat 20 persen!! Ampunn!!",2023-04-02 17:30:13+00:00
1642577580569280514,rudijntm,@BennyHarmanID Ini pada ngerti ga sih.. sebagian besar LHA dr PPATK itu permintaan dr Kemenkeu sendiri untuk persiapan TPPU atau pengembangan informasi untuk mencegah Fraud lainnya..,2023-04-02 17:19:47+00:00
1642575068948733952,RAPanutan,"@BennyHarmanID Kalau menurut saya mrk berdua nggak salah.  Bu Sri Mulyani memetik anggur sepotong, karena memang terkait dgn tupoksi beliau di Kemenkeu, yaitu pajak ppn/pph, bea impor/ekspor dan pungutan lain sesuai dgn UU. Terkait TPPU itu adalah ranahnya APH.",2023-04-02 17:09:48+00:00
